CustomerId,CreditScore,Geography,Gender,Age,EstimatedSalary,CreditScore_Custom,Age_Group_Custom,Balance,NumOfProducts,Tenure,IsActiveMember,Exited
15692443,612,Spain,Male,33.0,8973.67,Good,Adult,69478.57,1,5,0,1
15593795,516,Germany,Female,53.0,118502.34,Fair,Senior,156674.2,1,1,0,1
15642824,826,Spain,Female,56.0,161802.82,Excellent,Senior,174506.1,2,8,1,1
15683524,660,Germany,Female,23.0,90494.72,Very Good,Young Adult,166070.48,2,6,0,0
15713532,646,Germany,Female,29.0,15470.91,Good,Adult,105957.44,1,4,0,0
15719827,767,France,Male,36.0,65147.27,Very Good,Middle-Aged,0.0,1,3,0,0
15578435,640,France,Male,40.0,157886.6,Good,Middle-Aged,110340.68,1,8,1,0
15723028,778,France,Male,33.0,85439.73,Very Good,Adult,0.0,2,1,0,0
15595609,679,Germany,Male,52.0,54038.62,Very Good,Senior,135870.01,2,9,0,0
15622443,549,France,Male,31.0,25684.85,Fair,Adult,0.0,2,4,1,0
15579112,598,France,Male,47.0,186116.54,Fair,Middle-Aged,0.0,2,2,1,0
15648479,655,France,Female,45.0,166830.71,Good,Middle-Aged,0.0,2,0,0,0
15659234,494,France,Male,30.0,27886.06,Poor,Adult,85704.95,1,3,1,0
15811970,653,France,Female,42.0,5768.32,Good,Middle-Aged,0.0,2,1,1,0
15774192,539,Germany,Female,38.0,80575.44,Fair,Middle-Aged,105435.74,1,8,0,1
15595136,645,France,Female,37.0,68987.55,Good,Middle-Aged,0.0,2,1,1,0
15630580,751,Germany,Male,34.0,27097.82,Very Good,Adult,108513.25,2,9,1,0
15660646,528,France,Male,35.0,199320.77,Fair,Middle-Aged,156687.1,1,3,0,0
15614365,696,Germany,Male,31.0,5566.6,Very Good,Adult,150604.52,1,3,0,0
15776128,716,France,Female,44.0,133871.83,Very Good,Middle-Aged,155114.9,1,6,0,0
15787035,602,France,Female,35.0,152843.53,Good,Middle-Aged,0.0,2,8,1,0
15792646,647,Spain,Female,64.0,41800.18,Good,Senior,91216.0,1,1,1,0
15726832,850,Germany,Male,61.0,92053.75,Excellent,Senior,141784.02,1,3,1,0
15773260,590,France,Female,32.0,100717.54,Fair,Adult,127763.24,1,0,0,0
15624437,825,Spain,Female,32.0,42935.15,Excellent,Adult,0.0,2,1,1,0
15717138,850,Spain,Male,31.0,149170.92,Excellent,Adult,82613.56,2,6,0,0
15657317,789,France,Female,32.0,107499.39,Excellent,Adult,69423.52,1,7,0,0
15626948,701,France,Female,42.0,153342.38,Very Good,Middle-Aged,86167.82,1,6,0,0
15758901,713,Spain,Female,47.0,107825.08,Very Good,Middle-Aged,0.0,1,1,0,1
15777759,570,France,Male,30.0,47952.45,Fair,Adult,131406.56,1,2,1,0
15773322,536,Germany,Female,44.0,131007.18,Fair,Middle-Aged,121898.82,1,4,0,0
15697318,771,Germany,Male,32.0,33143.04,Very Good,Adult,77487.2,1,9,0,0
15678916,512,France,Female,75.0,123304.62,Fair,Very Senior,0.0,1,2,0,0
15632118,698,Spain,Male,45.0,141970.02,Very Good,Middle-Aged,164450.94,1,5,0,1
15788118,656,France,Male,33.0,37136.15,Good,Adult,138705.02,2,7,0,0
15788930,761,Spain,Male,37.0,199293.01,Very Good,Middle-Aged,132730.17,1,7,0,0
15628583,709,France,Female,30.0,161388.22,Very Good,Adult,0.0,2,5,1,0
15635177,597,Spain,Female,66.0,70532.53,Fair,Very Senior,0.0,1,3,1,0
15587690,592,France,Male,28.0,144290.25,Fair,Adult,116498.22,1,2,0,0
15627630,599,France,Female,41.0,96069.82,Fair,Middle-Aged,0.0,2,1,0,0
15610930,572,Germany,Female,35.0,185662.84,Fair,Middle-Aged,139979.07,1,1,0,0
15657747,611,Germany,Female,43.0,17913.25,Good,Middle-Aged,127216.31,2,9,1,0
15568006,634,France,Female,45.0,101039.53,Good,Middle-Aged,0.0,4,2,0,1
15751748,666,France,Male,51.0,156953.54,Very Good,Senior,148222.65,1,2,0,1
15722212,696,France,Female,41.0,28276.83,Very Good,Middle-Aged,0.0,2,8,0,0
15658670,669,France,Female,38.0,84049.16,Very Good,Middle-Aged,0.0,2,8,0,0
15761654,726,Spain,Male,30.0,147822.44,Very Good,Adult,134152.29,1,8,1,0
15812210,497,Germany,Female,32.0,9497.99,Poor,Adult,111537.23,4,8,1,1
15787051,750,Spain,Female,39.0,87067.73,Very Good,Middle-Aged,119565.92,1,7,0,0
15642991,850,Spain,Female,29.0,23237.25,Excellent,Adult,0.0,2,7,0,0
15713769,617,Spain,Male,38.0,27239.28,Good,Middle-Aged,0.0,1,7,1,0
15605826,652,Germany,Male,46.0,151481.86,Good,Middle-Aged,121063.8,3,10,0,1
15648898,560,Spain,Female,27.0,114669.79,Fair,Adult,124995.98,1,7,1,0
15705309,629,Spain,Male,39.0,116748.14,Good,Middle-Aged,0.0,2,5,0,0
15734202,660,Germany,Female,52.0,90877.76,Very Good,Senior,86891.84,1,4,0,0
15658852,676,France,Male,38.0,133692.88,Very Good,Middle-Aged,0.0,2,8,1,0
15612633,581,Spain,Male,43.0,30662.91,Fair,Middle-Aged,78022.61,1,9,1,0
15604818,798,France,Male,34.0,191395.88,Excellent,Adult,154495.79,1,9,0,0
15593900,705,France,Male,38.0,106648.58,Very Good,Middle-Aged,189443.72,1,1,1,0
15624995,714,Spain,Female,31.0,50899.91,Very Good,Adult,152926.6,1,6,1,0
15570087,664,France,Female,44.0,115452.51,Very Good,Middle-Aged,142989.69,1,8,1,1
15802617,697,Germany,Male,43.0,64139.1,Very Good,Middle-Aged,115371.94,2,7,0,0
15656029,609,France,Male,37.0,22030.72,Good,Middle-Aged,0.0,2,6,1,0
15739194,548,Spain,Male,38.0,38434.73,Fair,Middle-Aged,178056.54,2,0,0,0
15607275,850,Spain,Male,39.0,42774.84,Excellent,Middle-Aged,206014.94,2,6,1,1
15629475,656,France,Male,41.0,158973.77,Good,Middle-Aged,0.0,2,2,0,0
15635034,727,Germany,Male,37.0,34551.35,Very Good,Middle-Aged,101191.83,1,9,1,1
15756333,642,France,Female,55.0,101515.76,Good,Senior,0.0,2,7,1,0
15777436,710,Spain,Female,31.0,9561.73,Very Good,Adult,0.0,2,5,0,0
15676835,710,Spain,Male,33.0,168313.17,Very Good,Adult,0.0,2,1,0,0
15574206,718,France,Female,37.0,55100.09,Very Good,Middle-Aged,0.0,2,7,1,0
15613017,586,Germany,Male,32.0,31830.06,Fair,Adult,149814.54,1,1,0,0
15815131,617,Spain,Female,36.0,71519.4,Good,Middle-Aged,115617.24,1,7,1,0
15585455,630,France,Male,28.0,32599.35,Good,Adult,0.0,2,9,0,0
15692929,791,Germany,Female,42.0,139946.68,Excellent,Middle-Aged,113657.41,2,10,1,1
15758081,673,Spain,Male,39.0,110468.51,Very Good,Middle-Aged,138160.0,1,8,1,0
15667476,477,Germany,Female,36.0,74042.0,Poor,Middle-Aged,117700.86,1,3,0,0
15738248,662,France,Female,37.0,151871.84,Very Good,Middle-Aged,0.0,2,5,0,0
15672152,850,Germany,Male,37.0,199693.84,Excellent,Middle-Aged,122506.38,1,9,1,1
15673372,635,France,Female,58.0,58907.08,Good,Senior,0.0,1,1,1,1
15587611,537,France,Male,59.0,103799.77,Fair,Senior,0.0,2,9,0,1
15803415,579,France,Female,39.0,93835.64,Fair,Middle-Aged,166501.17,2,3,0,0
15715673,651,Spain,Female,46.0,156425.57,Good,Middle-Aged,89743.05,1,4,0,1
15655648,610,France,Female,25.0,123723.83,Good,Adult,0.0,2,2,0,0
15763613,581,France,Male,30.0,199464.08,Fair,Adult,0.0,2,1,0,0
15660385,592,France,Male,39.0,83084.33,Fair,Middle-Aged,0.0,2,7,0,0
15733261,688,Spain,Female,35.0,25488.43,Very Good,Middle-Aged,0.0,1,6,0,1
15796231,681,France,Female,18.0,9596.4,Very Good,Young Adult,98894.39,1,1,1,0
15624866,658,Germany,Male,37.0,70370.24,Good,Middle-Aged,168735.74,2,3,0,0
15623730,792,France,Male,34.0,86330.32,Excellent,Adult,0.0,1,1,1,0
15668248,528,Germany,Female,62.0,168507.68,Fair,Senior,133201.17,1,7,0,1
15694518,624,Spain,Female,36.0,111605.9,Good,Middle-Aged,0.0,2,0,0,0
15638028,562,Germany,Male,31.0,143317.42,Fair,Adult,127237.25,2,4,1,0
15795895,678,Germany,Male,36.0,27619.06,Very Good,Middle-Aged,117864.85,2,1,0,0
15694376,705,Germany,Female,64.0,146573.66,Very Good,Senior,153469.26,3,3,0,1
15669204,650,Germany,Male,23.0,69055.45,Good,Young Adult,93911.3,2,4,0,0
15773779,593,Spain,Female,46.0,54453.72,Fair,Middle-Aged,76597.79,1,2,1,0
15580682,652,France,Female,40.0,33524.6,Good,Middle-Aged,79927.36,2,4,1,0
15768530,554,Spain,Female,27.0,135083.73,Fair,Adult,0.0,2,4,1,0
15672875,584,Germany,Male,32.0,137439.34,Fair,Adult,40172.91,1,8,1,0
15617082,516,France,Male,33.0,11205.5,Fair,Adult,115195.58,1,7,1,0
15760514,789,Germany,Female,43.0,60176.1,Excellent,Middle-Aged,116644.29,2,9,1,0
15761775,598,Germany,Male,20.0,29552.7,Fair,Young Adult,180293.84,2,8,1,0
15799964,669,Germany,Female,30.0,188795.85,Very Good,Adult,139872.81,1,7,0,0
15693906,645,France,Female,24.0,11638.17,Good,Young Adult,34547.82,1,3,1,0
15739514,659,France,Female,32.0,93155.75,Good,Adult,0.0,2,9,1,0
15756926,833,Germany,Male,29.0,48986.18,Excellent,Adult,96462.25,2,1,1,0
15770984,697,Spain,Female,40.0,116951.1,Very Good,Middle-Aged,130334.35,2,7,1,0
15703979,580,Germany,Male,39.0,137041.26,Fair,Middle-Aged,119688.81,1,3,0,0
15801821,691,France,Male,38.0,44653.5,Very Good,Middle-Aged,0.0,2,1,0,0
15711028,534,France,Male,52.0,104035.41,Fair,Senior,0.0,3,1,1,1
15791842,478,France,Female,32.0,110593.62,Poor,Adult,71187.24,1,6,1,0
15746127,572,France,Female,47.0,36099.7,Fair,Middle-Aged,0.0,2,2,0,0
15663625,501,France,Male,37.0,12470.3,Fair,Middle-Aged,0.0,2,4,0,0
15604891,624,Spain,Female,38.0,95403.41,Good,Middle-Aged,0.0,2,8,0,0
15589666,595,France,Female,39.0,151757.81,Fair,Middle-Aged,136422.41,1,9,1,0
15627881,603,France,Male,30.0,47536.46,Good,Adult,0.0,2,8,1,0
15664895,602,France,Female,25.0,101274.17,Good,Adult,0.0,2,0,1,0
15676094,500,France,Female,34.0,140268.45,Fair,Adult,0.0,1,6,1,0
15761720,422,France,Male,41.0,11663.09,Poor,Middle-Aged,153238.88,1,6,0,0
15611961,615,France,Male,35.0,150784.29,Good,Middle-Aged,0.0,2,7,0,0
15680167,635,France,Female,78.0,119400.08,Good,Very Senior,47536.4,1,6,1,0
15762543,711,France,Female,32.0,126188.42,Very Good,Adult,0.0,2,1,0,0
15658475,834,France,Male,36.0,89983.02,Excellent,Middle-Aged,142882.49,1,8,0,1
15779743,633,France,Female,44.0,29761.29,Good,Middle-Aged,0.0,2,7,0,0
15661532,650,France,Female,31.0,27073.81,Good,Adult,160566.11,2,1,0,0
15782360,743,Germany,Male,65.0,96399.67,Very Good,Very Senior,131935.51,1,2,1,1
15767908,567,France,Male,38.0,45422.89,Fair,Middle-Aged,127678.8,2,6,0,0
15677105,706,Germany,Female,46.0,108699.59,Very Good,Middle-Aged,105214.58,1,4,0,1
15641474,638,France,Male,46.0,38967.29,Good,Middle-Aged,139859.54,1,9,0,0
15624451,641,France,Female,38.0,116466.19,Good,Middle-Aged,0.0,2,3,0,0
15577985,574,France,Female,34.0,17993.43,Fair,Adult,112324.45,2,5,1,0
15571666,642,Germany,Male,30.0,43250.54,Good,Adult,134497.27,1,8,0,0
15783691,722,Spain,Female,35.0,125240.8,Very Good,Middle-Aged,120171.58,1,1,0,0
15671172,623,France,Male,23.0,191415.94,Good,Young Adult,106012.2,2,1,1,0
15731760,681,France,Male,25.0,90860.97,Very Good,Adult,0.0,1,5,1,0
15585599,530,France,Female,34.0,141872.52,Fair,Adult,0.0,2,8,1,0
15784958,797,France,Female,55.0,49418.87,Excellent,Senior,0.0,4,10,1,1
15734524,653,France,Male,51.0,170426.65,Good,Senior,0.0,1,3,0,1
15614103,850,Germany,Male,42.0,51016.02,Excellent,Middle-Aged,119839.69,1,8,1,1
15794895,581,Spain,Male,34.0,81175.25,Fair,Adult,0.0,2,1,1,0
15772381,589,Germany,Male,38.0,99106.97,Fair,Middle-Aged,92219.21,1,8,0,0
15710553,555,Germany,Male,48.0,79134.78,Fair,Middle-Aged,142055.41,2,3,1,0
15649292,748,France,Female,49.0,163550.58,Very Good,Middle-Aged,29602.08,1,7,0,1
15792565,745,France,Female,46.0,67769.94,Very Good,Middle-Aged,0.0,2,7,1,0
15718245,730,France,Male,34.0,126592.01,Very Good,Adult,0.0,2,1,1,0
15703117,565,France,Female,44.0,89602.81,Fair,Middle-Aged,0.0,2,1,1,0
15758136,778,France,Male,37.0,179421.84,Very Good,Middle-Aged,141803.77,1,3,1,0
15799932,812,France,Male,24.0,156906.15,Excellent,Young Adult,0.0,2,10,1,0
15633516,526,France,Male,42.0,168486.02,Fair,Middle-Aged,0.0,1,1,1,0
15622532,708,France,Female,47.0,132730.07,Very Good,Middle-Aged,126589.12,2,0,1,1
15798960,680,France,Male,33.0,39057.67,Very Good,Adult,108393.35,1,2,1,0
15698664,567,Spain,Male,43.0,174606.35,Fair,Middle-Aged,115643.58,2,2,0,0
15703614,564,Spain,Male,48.0,79259.77,Fair,Middle-Aged,132876.23,1,5,0,0
15699195,709,France,Female,24.0,168515.61,Very Good,Young Adult,110949.41,1,3,1,0
15710543,629,France,Male,46.0,161125.67,Good,Middle-Aged,130666.2,1,1,1,1
15695499,510,France,Female,45.0,77878.62,Fair,Middle-Aged,103821.47,2,10,1,0
15622321,506,France,Female,32.0,80823.02,Fair,Adult,0.0,1,3,1,0
15715744,605,France,Male,39.0,119348.28,Good,Middle-Aged,0.0,1,7,1,0
15788151,650,Spain,Male,32.0,178331.36,Good,Adult,132187.73,2,1,1,0
15687153,850,Germany,Male,49.0,119174.88,Excellent,Middle-Aged,98649.55,1,8,0,1
15684958,489,Germany,Male,38.0,82662.73,Poor,Middle-Aged,126444.08,2,2,1,0
15706116,659,Germany,Female,30.0,40441.1,Good,Adult,154159.51,1,8,0,0
15740557,753,France,Female,43.0,109881.71,Very Good,Middle-Aged,0.0,2,5,0,0
15707291,477,Germany,Male,48.0,157937.35,Poor,Middle-Aged,129250.0,2,8,1,0
15583353,610,Spain,Female,45.0,38276.84,Good,Middle-Aged,0.0,1,3,0,1
15761024,619,France,Female,33.0,65222.48,Good,Adult,167733.51,2,2,1,0
15630709,619,Germany,Female,31.0,2181.94,Good,Adult,56116.3,2,2,0,0
15639590,758,France,Female,30.0,156249.06,Very Good,Adult,141581.08,1,3,0,0
15659399,516,Germany,Male,50.0,45591.23,Fair,Senior,139675.07,2,7,0,0
15567078,789,France,Female,27.0,79458.12,Excellent,Adult,66201.96,1,8,1,0
15696373,687,France,Female,44.0,103042.2,Very Good,Middle-Aged,0.0,2,9,0,1
15786617,485,Germany,Male,34.0,70209.83,Poor,Adult,133658.24,1,3,0,0
15657449,446,Germany,Male,25.0,176743.51,Poor,Adult,136202.78,1,3,0,0
15672594,597,France,Female,60.0,10703.53,Fair,Senior,131778.08,1,0,0,1
15714240,712,Spain,Male,74.0,151425.82,Very Good,Very Senior,0.0,2,5,0,0
15782144,522,France,Female,34.0,3894.34,Fair,Adult,0.0,2,3,1,0
15665008,805,Germany,Female,26.0,28861.69,Excellent,Adult,42712.87,2,8,1,0
15581733,781,France,Female,28.0,177703.15,Excellent,Adult,0.0,2,4,0,0
15751392,689,Spain,Female,57.0,136649.8,Very Good,Senior,0.0,2,4,0,1
15785815,670,Germany,Male,31.0,175894.24,Very Good,Adult,142631.54,2,1,1,0
15664214,670,France,Male,33.0,76257.46,Very Good,Adult,141204.65,2,2,0,0
15579996,524,Germany,Female,25.0,193668.49,Fair,Adult,131402.21,1,7,0,0
15675252,734,Spain,Female,39.0,125671.29,Very Good,Middle-Aged,92636.96,2,3,1,0
15579617,489,France,Female,51.0,174098.28,Poor,Senior,0.0,2,3,1,1
15593976,578,Germany,Female,31.0,187866.21,Fair,Adult,102088.68,4,5,0,1
15716041,622,Spain,Male,39.0,100862.36,Good,Middle-Aged,0.0,2,9,1,0
15654489,843,France,Female,38.0,10804.04,Excellent,Middle-Aged,134887.53,1,8,1,0
15736302,687,France,Male,48.0,170893.85,Very Good,Middle-Aged,0.0,2,4,1,0
15805909,700,Spain,Male,28.0,22698.56,Very Good,Adult,159900.38,1,8,0,0
15572762,410,Germany,Female,50.0,89822.48,Poor,Senior,102278.79,2,2,0,0
15724632,537,France,Female,41.0,175262.49,Fair,Middle-Aged,0.0,2,0,1,0
15670416,780,France,Female,43.0,15705.27,Excellent,Middle-Aged,0.0,1,0,1,0
15749528,652,Spain,Male,58.0,170025.43,Good,Senior,0.0,2,6,1,0
15578783,620,Germany,Male,35.0,17242.79,Good,Middle-Aged,76989.97,1,0,1,0
15580719,697,France,Female,23.0,79734.23,Very Good,Young Adult,0.0,2,10,1,0
15656293,786,France,Male,35.0,92712.97,Excellent,Middle-Aged,0.0,2,3,0,0
15691875,850,Germany,Female,39.0,99689.48,Excellent,Middle-Aged,114491.82,1,5,0,0
15596870,749,Germany,Male,54.0,93336.3,Very Good,Senior,144768.94,1,3,0,1
15780770,445,France,Male,31.0,175893.53,Poor,Adult,145056.59,1,7,1,0
15751491,443,Germany,Male,50.0,42840.18,Poor,Senior,117206.3,1,3,0,1
15706200,637,Germany,Male,41.0,140298.24,Good,Middle-Aged,138014.4,2,2,0,0
15808674,616,Germany,Female,45.0,144000.59,Good,Middle-Aged,128352.59,3,6,1,1
15641411,756,France,Female,23.0,113408.11,Very Good,Young Adult,112568.31,1,1,1,0
15764661,644,France,Male,33.0,96420.58,Good,Adult,0.0,1,2,0,0
15689492,850,Germany,Male,41.0,125806.3,Excellent,Middle-Aged,176958.46,2,1,1,0
15602405,703,Germany,Female,38.0,65720.92,Very Good,Middle-Aged,99167.54,1,9,0,0
15610271,684,Spain,Female,42.0,31002.03,Very Good,Middle-Aged,103210.27,1,3,0,0
15791780,706,Germany,Female,48.0,158248.71,Very Good,Middle-Aged,104478.12,3,10,1,1
15589147,580,Spain,Male,61.0,94677.83,Fair,Senior,125921.37,1,8,1,0
15756975,777,Spain,Female,35.0,17257.72,Very Good,Middle-Aged,0.0,2,3,1,0
15729582,676,Germany,Male,48.0,101397.86,Very Good,Middle-Aged,80697.44,1,3,0,0
15742971,708,France,Female,44.0,84870.23,Very Good,Middle-Aged,161887.81,2,2,0,0
15568046,809,France,Male,24.0,183515.13,Excellent,Young Adult,109558.36,1,7,0,0
15694890,588,France,Male,38.0,75969.19,Fair,Middle-Aged,124271.26,1,1,0,0
15736963,623,France,Male,43.0,146379.3,Good,Middle-Aged,0.0,2,1,1,0
15646490,537,Spain,Male,42.0,127154.8,Fair,Middle-Aged,190569.23,1,1,1,0
15607314,536,Spain,Male,53.0,2019.78,Fair,Senior,143923.96,1,2,0,1
15576745,769,France,Male,48.0,197885.72,Very Good,Middle-Aged,96542.16,2,2,1,0
15669606,690,France,Male,33.0,138017.68,Very Good,Adult,0.0,2,5,0,0
15737832,771,Spain,Male,45.0,170984.97,Very Good,Middle-Aged,139825.56,1,0,0,1
15681990,497,Germany,Male,24.0,55859.27,Poor,Young Adult,111769.14,2,6,0,0
15758050,622,Spain,Male,37.0,4459.5,Good,Middle-Aged,0.0,2,4,0,0
15787848,602,Spain,Male,30.0,102135.92,Good,Adult,113672.18,2,9,0,0
15713594,543,France,Female,32.0,112771.95,Fair,Adult,147256.86,1,7,0,0
15588186,520,Spain,Male,45.0,32903.93,Fair,Middle-Aged,107023.03,1,7,0,0
15786739,669,France,Male,37.0,162260.93,Very Good,Middle-Aged,125529.55,1,1,1,0
15699467,631,Spain,Female,41.0,87959.83,Good,Middle-Aged,0.0,1,0,0,0
15680706,537,Germany,Male,48.0,166476.95,Fair,Middle-Aged,131834.8,1,4,0,1
15645717,732,France,Male,62.0,25438.87,Very Good,Senior,0.0,2,2,1,0
15748597,844,Spain,Male,56.0,157230.06,Excellent,Senior,99529.7,1,5,1,1
15773709,838,Spain,Male,35.0,197305.91,Excellent,Middle-Aged,0.0,2,0,1,0
15629787,652,France,Male,27.0,44435.76,Good,Adult,107303.72,2,10,0,0
15661007,660,France,Male,33.0,181051.99,Very Good,Adult,72783.42,1,0,0,0
15686812,692,Spain,Female,44.0,159069.37,Very Good,Middle-Aged,0.0,1,8,1,0
15754113,588,France,Female,35.0,155485.24,Fair,Middle-Aged,0.0,2,0,1,0
15749489,533,Germany,Female,22.0,43852.05,Fair,Young Adult,115743.6,1,10,0,0
15574352,850,France,Male,43.0,140071.57,Excellent,Middle-Aged,161256.53,1,4,1,0
15701281,511,France,Male,27.0,49089.36,Fair,Adult,0.0,2,8,1,0
15811985,530,Spain,Male,44.0,55893.37,Fair,Middle-Aged,0.0,2,6,0,0
15713505,554,France,Male,31.0,192660.55,Fair,Adult,0.0,2,1,1,0
15685653,585,Germany,Female,40.0,137028.51,Fair,Middle-Aged,162261.01,2,3,0,0
15758831,754,France,Male,39.0,34430.16,Very Good,Middle-Aged,74896.33,1,3,0,0
15618774,474,France,Male,54.0,108409.17,Poor,Senior,0.0,1,3,0,1
15764448,837,Germany,Male,35.0,145325.32,Excellent,Middle-Aged,144037.6,1,0,0,0
15611024,567,France,Female,23.0,81425.61,Fair,Young Adult,93522.2,1,9,1,0
15738220,800,Spain,Male,38.0,51553.43,Excellent,Middle-Aged,0.0,2,1,0,0
15805764,646,France,Male,18.0,52795.15,Good,Young Adult,0.0,2,10,1,0
15580487,627,Germany,Male,38.0,84270.09,Good,Middle-Aged,106922.92,2,8,1,0
15675787,505,France,Male,26.0,145011.62,Fair,Adult,112972.57,1,8,0,0
15583580,566,Germany,Female,35.0,66245.44,Fair,Middle-Aged,123042.0,1,1,0,1
15780654,619,Germany,Female,33.0,36446.74,Good,Adult,100488.92,2,3,1,0
15695034,757,France,Female,44.0,137136.29,Very Good,Middle-Aged,123322.15,1,4,0,0
15805671,648,France,Male,32.0,117323.31,Good,Adult,0.0,1,0,1,0
15790658,621,Spain,Male,42.0,74157.71,Good,Middle-Aged,68683.68,1,8,1,0
15578648,543,Germany,Male,49.0,104253.56,Fair,Middle-Aged,59532.18,1,6,0,0
15734987,658,France,Female,43.0,2748.72,Good,Middle-Aged,140260.36,2,7,0,0
15721740,633,Germany,Male,50.0,195937.16,Good,Senior,88302.65,1,7,1,0
15641822,648,France,Female,19.0,22101.86,Good,Young Adult,0.0,2,1,1,0
15765650,501,Germany,Male,40.0,126535.92,Fair,Middle-Aged,114655.58,1,5,0,0
15788556,683,France,Female,42.0,44692.63,Very Good,Middle-Aged,148283.94,1,4,1,1
15576550,619,Spain,Female,38.0,112442.63,Good,Middle-Aged,0.0,1,1,0,1
15622230,705,France,Female,35.0,66331.01,Very Good,Middle-Aged,0.0,2,3,1,0
15653937,638,Germany,Female,53.0,16657.68,Good,Senior,123916.67,1,1,0,1
15743538,710,France,Female,31.0,20081.3,Very Good,Adult,0.0,2,1,0,0
15591740,590,France,Female,54.0,93820.49,Fair,Senior,0.0,2,4,1,1
15650086,725,France,Male,43.0,130795.52,Very Good,Middle-Aged,165896.0,2,2,0,0
15718773,638,France,Female,32.0,160129.99,Good,Adult,0.0,2,0,0,0
15615140,791,France,Male,36.0,189969.91,Excellent,Middle-Aged,111168.97,1,6,1,0
15644361,702,France,Female,40.0,9712.52,Very Good,Middle-Aged,103549.24,1,1,0,1
15774536,607,France,Female,32.0,196062.01,Good,Adult,0.0,2,6,0,0
15618661,535,France,Male,30.0,125710.53,Fair,Adult,103804.97,1,6,1,0
15605020,651,France,Male,45.0,23054.51,Good,Middle-Aged,165901.59,2,2,0,1
15762134,506,Germany,Male,59.0,170679.74,Fair,Senior,119152.1,2,8,1,0
15685279,511,Spain,Female,57.0,181258.76,Fair,Senior,122950.31,1,8,1,0
15582849,757,France,Female,51.0,22835.13,Very Good,Senior,0.0,1,1,1,1
15655410,768,Germany,Male,49.0,102397.22,Very Good,Middle-Aged,133384.66,1,1,0,1
15649129,757,France,Male,32.0,115950.96,Very Good,Adult,0.0,2,9,0,0
15702380,663,Spain,Male,64.0,15876.52,Very Good,Senior,0.0,2,6,1,0
15759067,537,Germany,Female,37.0,117690.58,Fair,Middle-Aged,158411.95,4,7,1,1
15683027,570,Germany,Male,29.0,173792.77,Fair,Adult,122028.65,2,4,1,0
15597487,850,France,Female,35.0,80992.8,Excellent,Middle-Aged,0.0,1,5,1,0
15763256,661,Germany,Female,64.0,189398.18,Very Good,Senior,128751.65,2,8,0,1
15620111,659,France,Male,54.0,56787.8,Good,Senior,133436.52,1,8,0,0
15623053,454,Spain,Male,40.0,148309.98,Poor,Middle-Aged,123177.01,1,2,0,0
15595592,708,France,Female,59.0,179673.11,Very Good,Senior,0.0,1,2,0,1
15740072,720,France,Female,37.0,138470.21,Very Good,Middle-Aged,120328.88,2,2,1,0
15778005,785,France,Female,39.0,163798.41,Excellent,Middle-Aged,130147.98,1,1,0,1
15583278,743,Spain,Female,36.0,33693.78,Very Good,Middle-Aged,92716.96,1,8,1,0
15601263,493,Spain,Female,48.0,48545.1,Poor,Middle-Aged,0.0,2,7,0,0
15709222,557,Spain,Male,34.0,123427.98,Fair,Adult,0.0,1,3,1,0
15713949,850,France,Male,40.0,174183.44,Excellent,Middle-Aged,76914.21,1,1,0,0
15717706,799,France,Female,32.0,17938.0,Excellent,Adult,106045.92,2,3,1,0
15756071,756,France,Male,34.0,90059.04,Very Good,Adult,103133.26,1,1,1,0
15696564,752,France,Male,38.0,137694.23,Very Good,Middle-Aged,145974.79,2,0,1,0
15657637,696,Spain,Female,36.0,65039.9,Very Good,Middle-Aged,0.0,3,3,0,0
15755863,630,Spain,Female,49.0,162858.29,Good,Middle-Aged,0.0,2,1,1,0
15719858,659,Spain,Female,38.0,35701.06,Good,Middle-Aged,0.0,2,9,1,0
15688876,685,Spain,Male,39.0,18826.06,Very Good,Middle-Aged,0.0,2,9,1,0
15698528,599,Spain,Female,31.0,130086.47,Fair,Adult,0.0,1,3,1,1
15770345,559,Spain,Female,31.0,143360.56,Fair,Adult,139183.06,1,1,1,0
15761506,615,Spain,Male,19.0,159920.92,Good,Young Adult,0.0,2,5,0,0
15716619,580,Germany,Female,36.0,12099.67,Fair,Middle-Aged,74974.89,1,3,1,0
15788367,487,Spain,Male,44.0,53087.98,Poor,Middle-Aged,61691.45,1,6,1,0
15709451,646,Germany,Female,35.0,142839.82,Good,Middle-Aged,121952.75,2,1,1,0
15640421,811,France,Female,35.0,178.19,Excellent,Middle-Aged,0.0,1,7,1,0
15580068,526,Spain,Male,35.0,105618.14,Fair,Middle-Aged,0.0,2,5,1,0
15677123,767,Spain,Male,37.0,24734.25,Very Good,Middle-Aged,0.0,2,7,1,0
15619801,548,France,Female,33.0,82245.67,Fair,Adult,80107.83,2,1,1,0
15582246,737,Spain,Female,45.0,177695.67,Very Good,Middle-Aged,0.0,2,2,1,0
15711843,613,Germany,Male,40.0,107961.11,Good,Middle-Aged,147856.82,3,1,0,1
15680046,711,Spain,Male,36.0,55207.41,Very Good,Middle-Aged,0.0,2,8,0,0
15804131,850,Spain,Female,53.0,182633.63,Excellent,Senior,65407.16,2,7,0,1
15722611,752,France,Female,53.0,51587.04,Very Good,Senior,114233.18,1,8,1,0
15729224,710,France,Female,37.0,115403.31,Very Good,Middle-Aged,0.0,2,5,0,0
15811588,664,Spain,Female,53.0,186392.99,Very Good,Senior,187602.18,1,7,0,1
